ID,Timestamp,Output,Cluster,a,b,sigma,ID_dataset
K1,3.0500000000000003,23.37520851698021,K1,1.69,0.12,0,1
K1,3.1,23.38480729885248,K1,1.69,0.12,0,1
K1,3.1500000000000004,23.400428408718117,K1,1.69,0.12,0,1
K1,3.2,23.421365675838896,K1,1.69,0.12,0,1
K1,3.25,23.44693317029496,K1,1.69,0.12,0,1
K1,3.3000000000000003,23.476479670459696,K1,1.69,0.12,0,1
K1,3.35,23.509400813453325,K1,1.69,0.12,0,1
K1,3.4000000000000004,23.54515006411188,K1,1.69,0.12,0,1
K1,3.45,23.58324549042889,K1,1.69,0.12,0,1
K1,3.5,23.6232751848633,K1,1.69,0.12,0,1
K1,3.5500000000000003,23.66489876329736,K1,1.69,0.12,0,1
K1,3.6,23.707847083789346,K1,1.69,0.12,0,1
K1,3.6500000000000004,23.751918231110004,K1,1.69,0.12,0,1
K1,3.7,23.796971468385138,K1,1.69,0.12,0,1
K1,3.75,23.84291874899155,K1,1.69,0.12,0,1
K1,3.8000000000000003,23.8897137927453,K1,1.69,0.12,0,1
K1,3.85,23.937340200080428,K1,1.69,0.12,0,1
K1,3.9000000000000004,23.985797570346584,K1,1.69,0.12,0,1
K1,3.95,24.035087479328535,K1,1.69,0.12,0,1
K1,4,24.085198662868677,K1,1.69,0.12,0,1
K1,4.05,24.136093344458562,K1,1.69,0.12,0,1
K1,4.1000000000000005,24.18769323387914,K1,1.69,0.12,0,1
K1,4.15,24.239868339941513,K1,1.69,0.12,0,1
K1,4.2,24.292426359202224,K1,1.69,0.12,0,1
K1,4.25,24.345105492093314,K1,1.69,0.12,0,1
K1,4.3,24.397569249176914,K1,1.69,0.12,0,1
K1,4.3500000000000005,24.449404571377865,K1,1.69,0.12,0,1
K1,4.4,24.50012345062126,K1,1.69,0.12,0,1
K1,4.45,24.54916771017676,K1,1.69,0.12,0,1
K1,4.5,24.595916623602623,K1,1.69,0.12,0,1
K1,4.55,24.63969865597853,K1,1.69,0.12,0,1
K1,4.6000000000000005,24.67980565085585,K1,1.69,0.12,0,1
K1,4.65,24.715509339056762,K1,1.69,0.12,0,1
K1,4.7,24.74608057275477,K1,1.69,0.12,0,1
K1,4.75,24.770809769922206,K1,1.69,0.12,0,1
K1,4.800000000000001,24.78902790793402,K1,1.69,0.12,0,1
K1,4.8500000000000005,24.800128529898856,K1,1.69,0.12,0,1
K1,4.9,24.803588767485294,K1,1.69,0.12,0,1
K1,4.95,24.798988735161693,K1,1.69,0.12,0,1
K1,5,24.786029993105764,K1,1.69,0.12,0,1
K1,5.050000000000001,24.76455017806433,K1,1.69,0.12,0,1
K1,5.1000000000000005,24.734535384729842,K1,1.69,0.12,0,1
K1,5.15,24.696128263688692,K1,1.69,0.12,0,1
K1,5.2,24.649632012812553,K1,1.69,0.12,0,1
K1,5.25,24.595510270836584,K1,1.69,0.12,0,1
K1,5.300000000000001,24.53438173306338,K1,1.69,0.12,0,1
K1,5.3500000000000005,24.467011075741567,K1,1.69,0.12,0,1
K1,5.4,24.39429480042982,K1,1.69,0.12,0,1
K1,5.45,24.317243010661905,K1,1.69,0.12,0,1
K1,5.5,24.23695783546718,K1,1.69,0.12,0,1
K1,5.550000000000001,24.154607952927304,K1,1.69,0.12,0,1
K1,5.6000000000000005,24.07140132294604,K1,1.69,0.12,0,1
K1,5.65,23.988555480212117,K1,1.69,0.12,0,1
K1,5.7,23.907267438151205,K1,1.69,0.12,0,1
K1,5.75,23.828682324248057,K1,1.69,0.12,0,1
K1,5.800000000000001,23.753864069359786,K1,1.69,0.12,0,1
K1,5.8500000000000005,23.68376623250616,K1,1.69,0.12,0,1
K1,5.9,23.61920632168195,K1,1.69,0.12,0,1
K1,5.95,23.560842064039,K1,1.69,0.12,0,1
K1,6,23.509152394991332,K1,1.69,0.12,0,1
K1,6.050000000000001,23.464422058020585,K1,1.69,0.12,0,1
K1,6.1000000000000005,23.42673127687423,K1,1.69,0.12,0,1
K1,6.15,23.39595043144439,K1,1.69,0.12,0,1
K1,6.2,23.37174018909486,K1,1.69,0.12,0,1
K1,6.25,23.35355671892745,K1,1.69,0.12,0,1
K1,6.300000000000001,23.340662544248097,K1,1.69,0.12,0,1
K1,6.3500000000000005,23.332142006201735,K1,1.69,0.12,0,1
K1,6.4,23.32692197945862,K1,1.69,0.12,0,1
K1,6.45,23.323796037100706,K1,1.69,0.12,0,1
K1,6.5,23.321452929271093,K1,1.69,0.12,0,1
K1,6.550000000000001,23.31850740250525,K1,1.69,0.12,0,1
K1,6.6000000000000005,23.313533240247907,K1,1.69,0.12,0,1
K1,6.65,23.30509764537127,K1,1.69,0.12,0,1
K1,6.7,23.29179567851456,K1,1.69,0.12,0,1
K1,6.75,23.272284291156602,K1,1.69,0.12,0,1
K1,6.800000000000001,23.24531490859208,K1,1.69,0.12,0,1
K1,6.8500000000000005,23.209763197092695,K1,1.69,0.12,0,1
K1,6.9,23.16465629135658,K1,1.69,0.12,0,1
K1,6.95,23.10919583474046,K1,1.69,0.12,0,1
K1,7,23.04277644848975,K1,1.69,0.12,0,1
K1,7.050000000000001,22.964999292382004,K1,1.69,0.12,0,1
K1,7.1000000000000005,22.875680636158158,K1,1.69,0.12,0,1
K1,7.15,22.774854177042943,K1,1.69,0.12,0,1
K1,7.2,22.662768686378886,K1,1.69,0.12,0,1
K1,7.25,22.539879726351895,K1,1.69,0.12,0,1
K1,7.300000000000001,22.406836371121,K1,1.69,0.12,0,1
K1,7.3500000000000005,22.26446324159728,K1,1.69,0.12,0,1
K1,7.4,22.113738484141503,K1,1.69,0.12,0,1
K1,7.45,21.955768514744296,K1,1.69,0.12,0,1
K1,7.5,21.79175955721382,K1,1.69,0.12,0,1
K1,7.550000000000001,21.62298795592952,K1,1.69,0.12,0,1
K1,7.6000000000000005,21.450769561196786,K1,1.69,0.12,0,1
K1,7.65,21.2764286659427,K1,1.69,0.12,0,1
K1,7.7,21.101268099040784,K1,1.69,0.12,0,1
K1,7.75,20.926541282543226,K1,1.69,0.12,0,1
K1,7.800000000000001,20.75342608256312,K1,1.69,0.12,0,1
K1,7.8500000000000005,20.58300223191625,K1,1.69,0.12,0,1
K1,7.9,20.416232288611088,K1,1.69,0.12,0,1
K1,7.95,20.2539466082525,K1,1.69,0.12,0,1
K1,8,20.09683218413152,K1,1.69,0.12,0,1
K1,8.05,19.94542663566547,K1,1.69,0.12,0,1
K1,8.1,19.800115655086074,K1,1.69,0.12,0,1
K1,8.15,19.661135278733653,K1,1.69,0.12,0,1
K1,8.200000000000001,19.528577664187516,K1,1.69,0.12,0,1
K1,8.25,19.4024004165561,K1,1.69,0.12,0,1
K1,8.3,19.282438671223456,K1,1.69,0.12,0,1
K1,8.35,19.168420024537696,K1,1.69,0.12,0,1
K1,8.4,19.05998072451866,K1,1.69,0.12,0,1
K1,8.450000000000001,18.956683331803138,K1,1.69,0.12,0,1
K1,8.5,18.858034540725097,K1,1.69,0.12,0,1
K1,8.55,18.763503673090412,K1,1.69,0.12,0,1
K1,8.6,18.67253968748792,K1,1.69,0.12,0,1
K1,8.65,18.5845876033035,K1,1.69,0.12,0,1
K1,8.700000000000001,18.499103175573897,K1,1.69,0.12,0,1
K1,8.75,18.415566053370636,K1,1.69,0.12,0,1
K1,8.8,18.333490136505226,K1,1.69,0.12,0,1
K1,8.85,18.25243237435016,K1,1.69,0.12,0,1
K1,8.9,18.171998526308325,K1,1.69,0.12,0,1
K1,8.950000000000001,18.091847253568975,K1,1.69,0.12,0,1
K1,9,18.011691130863564,K1,1.69,0.12,0,1
K1,9.05,17.931296379752236,K1,1.69,0.12,0,1
K1,9.1,17.850479795564397,K1,1.69,0.12,0,1
K1,9.15,17.76910470770718,K1,1.69,0.12,0,1
K1,9.200000000000001,17.6870750857434,K1,1.69,0.12,0,1
K1,9.25,17.604328798438946,K1,1.69,0.12,0,1
K1,9.3,17.520830127167446,K1,1.69,0.12,0,1
K1,9.35,17.436561769943417,K1,1.69,0.12,0,1
K1,9.4,17.351516783247313,K1,1.69,0.12,0,1
K1,9.450000000000001,17.265691192845033,K1,1.69,0.12,0,1
K1,9.5,17.179076330178336,K1,1.69,0.12,0,1
K1,9.55,17.091653116602856,K1,1.69,0.12,0,1
K1,9.600000000000001,17.00338649254687,K1,1.69,0.12,0,1
K1,9.65,16.91422168795991,K1,1.69,0.12,0,1
K1,9.700000000000001,16.82408199985521,K1,1.69,0.12,0,1
K1,9.75,16.732868005699693,K1,1.69,0.12,0,1
K1,9.8,16.64045818634089,K1,1.69,0.12,0,1
K1,9.850000000000001,16.546712023276736,K1,1.69,0.12,0,1
K1,9.9,16.451473715379382,K1,1.69,0.12,0,1
K1,9.950000000000001,16.354578322841064,K1,1.69,0.12,0,1
K1,10,16.25585888994199,K1,1.69,0.12,0,1
K2,0,28.686466568782155,K2,2.37,0.86,0,1
K2,0.05,28.78794812206436,K2,2.37,0.86,0,1
K2,0.1,28.894164458917526,K2,2.37,0.86,0,1
K2,0.15000000000000002,29.004862843641053,K2,2.37,0.86,0,1
K2,0.2,29.11975189640408,K2,2.37,0.86,0,1
K2,0.25,29.23850138733449,K2,2.37,0.86,0,1
K2,0.30000000000000004,29.360739663995307,K2,2.37,0.86,0,1
K2,0.35000000000000003,29.486054717617282,K2,2.37,0.86,0,1
K2,0.4,29.613993655005352,K2,2.37,0.86,0,1
K2,0.45,29.74406351428604,K2,2.37,0.86,0,1
K2,0.5,29.875732970262902,K2,2.37,0.86,0,1
K2,0.55,30.008433385919073,K2,2.37,0.86,0,1
K2,0.6000000000000001,30.14156160681463,K2,2.37,0.86,0,1
K2,0.65,30.274482892994428,K2,2.37,0.86,0,1
K2,0.7000000000000001,30.406532581851867,K2,2.37,0.86,0,1
K2,0.75,30.537021620164232,K2,2.37,0.86,0,1
K2,0.8,30.665239135238764,K2,2.37,0.86,0,1
K2,0.8500000000000001,30.790457285127623,K2,2.37,0.86,0,1
K2,0.9,30.91193616307925,K2,2.37,0.86,0,1
K2,0.9500000000000001,31.02892785652678,K2,2.37,0.86,0,1
K2,1,31.14068236618611,K2,2.37,0.86,0,1
K2,1.05,31.24645239001382,K2,2.37,0.86,0,1
K2,1.1,31.345499032538743,K2,2.37,0.86,0,1
K2,1.1500000000000001,31.437096777937175,K2,2.37,0.86,0,1
K2,1.2000000000000002,31.52053988413288,K2,2.37,0.86,0,1
K2,1.25,31.59514664270821,K2,2.37,0.86,0,1
K2,1.3,31.66026531140026,K2,2.37,0.86,0,1
K2,1.35,31.715280020900433,K2,2.37,0.86,0,1
K2,1.4000000000000001,31.75961425713607,K2,2.37,0.86,0,1
K2,1.4500000000000002,31.7927370273719,K2,2.37,0.86,0,1
K2,1.5,31.814166886891133,K2,2.37,0.86,0,1
K2,1.55,31.823476010031982,K2,2.37,0.86,0,1
K2,1.6,31.820294067792773,K2,2.37,0.86,0,1
K2,1.6500000000000001,31.804312067879305,K2,2.37,0.86,0,1
K2,1.7000000000000002,31.77528541131651,K2,2.37,0.86,0,1
K2,1.75,31.7330355712695,K2,2.37,0.86,0,1
K2,1.8,31.677453497662327,K2,2.37,0.86,0,1
K2,1.85,31.60850028474842,K2,2.37,0.86,0,1
K2,1.9000000000000001,31.52620888063904,K2,2.37,0.86,0,1
K2,1.9500000000000002,31.430684072923714,K2,2.37,0.86,0,1
K2,2,31.32210319635433,K2,2.37,0.86,0,1
K2,2.0500000000000003,31.200715117070775,K2,2.37,0.86,0,1
K2,2.1,31.066839427916882,K2,2.37,0.86,0,1
K2,2.15,30.920864623118774,K2,2.37,0.86,0,1
K2,2.2,30.763246420279263,K2,2.37,0.86,0,1
K2,2.25,30.594504713831846,K2,2.37,0.86,0,1
K2,2.3000000000000003,30.415220741778217,K2,2.37,0.86,0,1
K2,2.35,30.226033411196592,K2,2.37,0.86,0,1
K2,2.4000000000000004,30.027635196755533,K2,2.37,0.86,0,1
K2,2.45,29.820768446328906,K2,2.37,0.86,0,1
K2,2.5,29.606219434232035,K2,2.37,0.86,0,1
K2,2.5500000000000003,29.384814296662917,K2,2.37,0.86,0,1
K2,2.6,29.15741322636085,K2,2.37,0.86,0,1
K2,2.6500000000000004,28.924905512351504,K2,2.37,0.86,0,1
K2,2.7,28.688202878826903,K2,2.37,0.86,0,1
K2,2.75,28.44823465352755,K2,2.37,0.86,0,1
K2,2.8000000000000003,28.205941259279193,K2,2.37,0.86,0,1
K2,2.85,27.962268622240487,K2,2.37,0.86,0,1
K2,2.9000000000000004,27.718162114959213,K2,2.37,0.86,0,1
K2,2.95,27.474561216384444,K2,2.37,0.86,0,1
K2,3,27.23239353748302,K2,2.37,0.86,0,1
K2,3.0500000000000003,26.992569560293152,K2,2.37,0.86,0,1
K2,3.1,26.755977653165704,K2,2.37,0.86,0,1
K2,3.1500000000000004,26.523478927680085,K2,2.37,0.86,0,1
K2,3.2,26.295902698513313,K2,2.37,0.86,0,1
K2,3.25,26.074042521920045,K2,2.37,0.86,0,1
K2,3.3000000000000003,25.858652177271303,K2,2.37,0.86,0,1
K2,3.35,25.650442121291057,K2,2.37,0.86,0,1
K2,3.4000000000000004,25.45007636963196,K2,2.37,0.86,0,1
K2,3.45,25.258169905944133,K2,2.37,0.86,0,1
K2,3.5,25.075286453900517,K2,2.37,0.86,0,1
K2,3.5500000000000003,24.901936365571,K2,2.37,0.86,0,1
K2,3.6,24.738575095758527,K2,2.37,0.86,0,1
K2,3.6500000000000004,24.58560261400478,K2,2.37,0.86,0,1
K2,3.7,24.443361573746746,K2,2.37,0.86,0,1
K2,3.75,24.31213771013178,K2,2.37,0.86,0,1
K2,3.8000000000000003,24.192159319668246,K2,2.37,0.86,0,1
K2,3.85,24.083597724345612,K2,2.37,0.86,0,1
K2,3.9000000000000004,23.986566760124553,K2,2.37,0.86,0,1
K2,3.95,23.90112415457148,K2,2.37,0.86,0,1
K2,4,23.827272025885218,K2,2.37,0.86,0,1
K2,4.05,23.76495786243357,K2,2.37,0.86,0,1
K2,4.1000000000000005,23.714075410843233,K2,2.37,0.86,0,1
K2,4.15,23.67446615718291,K2,2.37,0.86,0,1
K2,4.2,23.645920241018867,K2,2.37,0.86,0,1
K2,4.25,23.628177973034937,K2,2.37,0.86,0,1
K2,4.3,23.62093147034278,K2,2.37,0.86,0,1
K2,4.3500000000000005,23.6238260453427,K2,2.37,0.86,0,1
K2,4.4,23.636461184254593,K2,2.37,0.86,0,1
K2,4.45,23.658393291066712,K2,2.37,0.86,0,1
K2,4.5,23.689136451893706,K2,2.37,0.86,0,1
K2,4.55,23.728164336556,K2,2.37,0.86,0,1
K2,4.6000000000000005,23.77491228265195,K2,2.37,0.86,0,1
K2,4.65,23.82877929031666,K2,2.37,0.86,0,1
K2,4.7,23.889129454605676,K2,2.37,0.86,0,1
K2,4.75,23.955294829834912,K2,2.37,0.86,0,1
K2,4.800000000000001,24.026577745847494,K2,2.37,0.86,0,1
K2,4.8500000000000005,24.10225256419169,K2,2.37,0.86,0,1
K2,4.9,24.181569221536215,K2,2.37,0.86,0,1
K2,4.95,24.26375580346019,K2,2.37,0.86,0,1
K2,5,24.34802160575193,K2,2.37,0.86,0,1
K2,5.050000000000001,24.433560692057082,K2,2.37,0.86,0,1
K2,5.1000000000000005,24.5195552279377,K2,2.37,0.86,0,1
K2,5.15,24.60517997005201,K2,2.37,0.86,0,1
K2,5.2,24.689605795536238,K2,2.37,0.86,0,1
K2,5.25,24.77200407427338,K2,2.37,0.86,0,1
K2,5.300000000000001,24.851551750249943,K2,2.37,0.86,0,1
K2,5.3500000000000005,24.927435901929442,K2,2.37,0.86,0,1
K2,5.4,24.99885841608799,K2,2.37,0.86,0,1
K2,5.45,25.065041992509784,K2,2.37,0.86,0,1
K2,5.5,25.125234371469112,K2,2.37,0.86,0,1
K2,5.550000000000001,25.178714479433314,K2,2.37,0.86,0,1
K2,5.6000000000000005,25.22479764816502,K2,2.37,0.86,0,1
K2,5.65,25.262840574073465,K2,2.37,0.86,0,1
K2,5.7,25.29224726021199,K2,2.37,0.86,0,1
K2,5.75,25.31247333638293,K2,2.37,0.86,0,1
K2,5.800000000000001,25.32303165179514,K2,2.37,0.86,0,1
K2,5.8500000000000005,25.323496812868417,K2,2.37,0.86,0,1
K2,5.9,25.313508755631144,K2,2.37,0.86,0,1
K2,5.95,25.29277801742569,K2,2.37,0.86,0,1
K2,6,25.26108749738129,K2,2.37,0.86,0,1
K2,6.050000000000001,25.218296876715847,K2,2.37,0.86,0,1
K2,6.1000000000000005,25.1643440336235,K2,2.37,0.86,0,1
K2,6.15,25.09924692326052,K2,2.37,0.86,0,1
K2,6.2,25.02310487393938,K2,2.37,0.86,0,1
K2,6.25,24.936098553192597,K2,2.37,0.86,0,1
K2,6.300000000000001,24.838489964538375,K2,2.37,0.86,0,1
K2,6.3500000000000005,24.730620918873868,K2,2.37,0.86,0,1
K2,6.4,24.612911324820576,K2,2.37,0.86,0,1
K2,6.45,24.48585653067943,K2,2.37,0.86,0,1
K2,6.5,24.350023951932158,K2,2.37,0.86,0,1
K2,6.550000000000001,24.206048911885095,K2,2.37,0.86,0,1
K2,6.6000000000000005,24.054629898259197,K2,2.37,0.86,0,1
K2,6.65,23.89652327775048,K2,2.37,0.86,0,1
K2,6.7,23.732537035321823,K2,2.37,0.86,0,1
K2,6.75,23.563524166225154,K2,2.37,0.86,0,1
K2,6.800000000000001,23.390376529986085,K2,2.37,0.86,0,1
K2,6.8500000000000005,23.214016283643065,K2,2.37,0.86,0,1
K2,6.9,23.035388873182217,K2,2.37,0.86,0,1
K2,6.95,22.855455721745123,K2,2.37,0.86,0,1
K2,7,22.67518482976011,K2,2.37,0.86,0,1
K2,7.050000000000001,22.495544096104815,K2,2.37,0.86,0,1
K2,7.1000000000000005,22.317492625042572,K2,2.37,0.86,0,1
K2,7.15,22.141972994909146,K2,2.37,0.86,0,1
K2,7.2,21.969903908039917,K2,2.37,0.86,0,1
K2,7.25,21.802172539785204,K2,2.37,0.86,0,1
K2,7.300000000000001,21.639627969712315,K2,2.37,0.86,0,1
K2,7.3500000000000005,21.483074183726043,K2,2.37,0.86,0,1
K2,7.4,21.33326509390172,K2,2.37,0.86,0,1
K2,7.45,21.190897830540987,K2,2.37,0.86,0,1
K2,7.5,21.056609034371093,K2,2.37,0.86,0,1
K2,7.550000000000001,20.93097002756615,K2,2.37,0.86,0,1
K2,7.6000000000000005,20.814483687952904,K2,2.37,0.86,0,1
K2,7.65,20.707581571844862,K2,2.37,0.86,0,1
K2,7.7,20.61062155102689,K2,2.37,0.86,0,1
K2,7.75,20.52388612242052,K2,2.37,0.86,0,1
K2,7.800000000000001,20.447582442193315,K2,2.37,0.86,0,1
K2,7.8500000000000005,20.38184122327594,K2,2.37,0.86,0,1
K2,7.9,20.32671765928764,K2,2.37,0.86,0,1
K2,7.95,20.28219163562958,K2,2.37,0.86,0,1
K2,8,20.248170459430064,K2,2.37,0.86,0,1
K2,8.05,20.224489564987433,K2,2.37,0.86,0,1
K2,8.1,20.210915675504936,K2,2.37,0.86,0,1
K2,8.15,20.207148893739657,K2,2.37,0.86,0,1
K2,8.200000000000001,20.212826635752606,K2,2.37,0.86,0,1
K2,8.25,20.227525880457094,K2,2.37,0.86,0,1
K2,8.3,20.25076782257865,K2,2.37,0.86,0,1
K2,8.35,20.282021014409764,K2,2.37,0.86,0,1
K2,8.4,20.320705324679558,K2,2.37,0.86,0,1
K2,8.450000000000001,20.36619613154291,K2,2.37,0.86,0,1
K2,8.5,20.417828165361286,K2,2.37,0.86,0,1
K2,8.55,20.474899981229722,K2,2.37,0.86,0,1
K2,8.6,20.53667797502028,K2,2.37,0.86,0,1
K2,8.65,20.602400521752543,K2,2.37,0.86,0,1
K2,8.700000000000001,20.671282141272307,K2,2.37,0.86,0,1
K2,8.75,20.74251810689501,K2,2.37,0.86,0,1
K2,8.8,20.815288424078403,K2,2.37,0.86,0,1
K2,8.85,20.888761684456497,K2,2.37,0.86,0,1
K2,8.9,20.962100250257976,K2,2.37,0.86,0,1
K2,8.950000000000001,21.034463626054215,K2,2.37,0.86,0,1
K2,9,21.105013255893866,K2,2.37,0.86,0,1
K2,9.05,21.172916863339037,K2,2.37,0.86,0,1
K2,9.1,21.23735290147052,K2,2.37,0.86,0,1
K2,9.15,21.29751462956618,K2,2.37,0.86,0,1
K2,9.200000000000001,21.35261503530968,K2,2.37,0.86,0,1
K2,9.25,21.401891186139405,K2,2.37,0.86,0,1
K2,9.3,21.444608784180673,K2,2.37,0.86,0,1
K2,9.35,21.480066959872897,K2,2.37,0.86,0,1
K2,9.4,21.507602215106083,K2,2.37,0.86,0,1
K2,9.450000000000001,21.526594146416798,K2,2.37,0.86,0,1
K2,9.5,21.53646837823846,K2,2.37,0.86,0,1
K2,9.55,21.53670250814322,K2,2.37,0.86,0,1
K2,9.600000000000001,21.526828803219832,K2,2.37,0.86,0,1
K2,9.65,21.506439483161717,K2,2.37,0.86,0,1
K2,9.700000000000001,21.47518954368514,K2,2.37,0.86,0,1
K2,9.75,21.43280061471562,K2,2.37,0.86,0,1
K2,9.8,21.379063990128756,K2,2.37,0.86,0,1
K2,9.850000000000001,21.313842740034822,K2,2.37,0.86,0,1
K2,9.9,21.237074511730412,K2,2.37,0.86,0,1
K2,9.950000000000001,21.148772398633927,K2,2.37,0.86,0,1
K2,10,21.049026446872983,K2,2.37,0.86,0,1
K3,0,22.63348823676963,K3,1.01,0.76,0,1
K3,0.05,22.699644297309092,K3,1.01,0.76,0,1
K3,0.1,22.763526843594704,K3,1.01,0.76,0,1
K3,0.15000000000000002,22.824897923078325,K3,1.01,0.76,0,1
K3,0.2,22.883520343573252,K3,1.01,0.76,0,1
K3,0.25,22.939160959970387,K3,1.01,0.76,0,1
K3,0.30000000000000004,22.991592228723295,K3,1.01,0.76,0,1
K3,0.35000000000000003,23.040595068627994,K3,1.01,0.76,0,1
K3,0.4,23.085960846120017,K3,1.01,0.76,0,1
K3,0.45,23.127494359494055,K3,1.01,0.76,0,1
K3,0.5,23.16501544513823,K3,1.01,0.76,0,1
K3,0.55,23.19836164812896,K3,1.01,0.76,0,1
K3,0.6000000000000001,23.227390191216916,K3,1.01,0.76,0,1
K3,0.65,23.251979877451944,K3,1.01,0.76,0,1
K3,0.7000000000000001,23.27203302353405,K3,1.01,0.76,0,1
K3,0.75,23.287477053284622,K3,1.01,0.76,0,1
K3,0.8,23.29826557355632,K3,1.01,0.76,0,1
K3,0.8500000000000001,23.304379723426358,K3,1.01,0.76,0,1
K3,0.9,23.305828947496597,K3,1.01,0.76,0,1
K3,0.9500000000000001,23.30265146145943,K3,1.01,0.76,0,1
K3,1,23.294914715980934,K3,1.01,0.76,0,1
K3,1.05,23.282715151826554,K3,1.01,0.76,0,1
K3,1.1,23.266178064909205,K3,1.01,0.76,0,1
K3,1.1500000000000001,23.245456939724868,K3,1.01,0.76,0,1
K3,1.2000000000000002,23.220732701052324,K3,1.01,0.76,0,1
K3,1.25,23.19221260144532,K3,1.01,0.76,0,1
K3,1.3,23.16012885209511,K3,1.01,0.76,0,1
K3,1.35,23.12473705133657,K3,1.01,0.76,0,1
K3,1.4000000000000001,23.086314882949804,K3,1.01,0.76,0,1
K3,1.4500000000000002,23.045159849938113,K3,1.01,0.76,0,1
K3,1.5,23.001587264538472,K3,1.01,0.76,0,1
K3,1.55,22.95592858058944,K3,1.01,0.76,0,1
K3,1.6,22.90852893945183,K3,1.01,0.76,0,1
K3,1.6500000000000001,22.85974515185213,K3,1.01,0.76,0,1
K3,1.7000000000000002,22.809943522585243,K3,1.01,0.76,0,1
K3,1.75,22.759497554075825,K3,1.01,0.76,0,1
K3,1.8,22.70878605662007,K3,1.01,0.76,0,1
K3,1.85,22.658190968053812,K3,1.01,0.76,0,1
K3,1.9000000000000001,22.608095333905368,K3,1.01,0.76,0,1
K3,1.9500000000000002,22.55888145592364,K3,1.01,0.76,0,1
