ID,Timestamp,Output,Cluster,a,b,sigma,ID_dataset
K1,4.8500000000000005,40.696094167885946,K1,3.73,1.08,0,1
K1,4.9,40.75712347162407,K1,3.73,1.08,0,1
K1,4.95,40.81127848138654,K1,3.73,1.08,0,1
K1,5,40.85901696722856,K1,3.73,1.08,0,1
K1,5.050000000000001,40.900787055215616,K1,3.73,1.08,0,1
K1,5.1000000000000005,40.93702733736296,K1,3.73,1.08,0,1
K1,5.15,40.96816544572277,K1,3.73,1.08,0,1
K1,5.2,40.9946166465643,K1,3.73,1.08,0,1
K1,5.25,41.016784567711966,K1,3.73,1.08,0,1
K1,5.300000000000001,41.03505985479405,K1,3.73,1.08,0,1
K1,5.3500000000000005,41.04982074645581,K1,3.73,1.08,0,1
K1,5.4,41.06143292396247,K1,3.73,1.08,0,1
K1,5.45,41.07024931829839,K1,3.73,1.08,0,1
K1,5.5,41.07661114245446,K1,3.73,1.08,0,1
K1,5.550000000000001,41.08084718344101,K1,3.73,1.08,0,1
K1,5.6000000000000005,41.083275459801136,K1,3.73,1.08,0,1
K1,5.65,41.08420281795411,K1,3.73,1.08,0,1
K1,5.7,41.083925086003376,K1,3.73,1.08,0,1
K1,5.75,41.08272901031998,K1,3.73,1.08,0,1
K1,5.800000000000001,41.08089177902593,K1,3.73,1.08,0,1
K1,5.8500000000000005,41.078681003257756,K1,3.73,1.08,0,1
K1,5.9,41.0763556574841,K1,3.73,1.08,0,1
K1,5.95,41.07416710165933,K1,3.73,1.08,0,1
K1,6,41.07235819064675,K1,3.73,1.08,0,1
K1,6.050000000000001,41.07116366592692,K1,3.73,1.08,0,1
K1,6.1000000000000005,41.07081095010664,K1,3.73,1.08,0,1
K1,6.15,41.07151890484416,K1,3.73,1.08,0,1
K1,6.2,41.07349969864329,K1,3.73,1.08,0,1
K1,6.25,41.076956184603496,K1,3.73,1.08,0,1
K1,6.300000000000001,41.08208300096302,K1,3.73,1.08,0,1
K1,6.3500000000000005,41.08906732208818,K1,3.73,1.08,0,1
K1,6.4,41.098084824353634,K1,3.73,1.08,0,1
K1,6.45,41.109302864466855,K1,3.73,1.08,0,1
K1,6.5,41.122878055644044,K1,3.73,1.08,0,1
K1,6.550000000000001,41.13895473838073,K1,3.73,1.08,0,1
K1,6.6000000000000005,41.1576666658102,K1,3.73,1.08,0,1
K1,6.65,41.179133725947914,K1,3.73,1.08,0,1
K1,6.7,41.20346224975468,K1,3.73,1.08,0,1
K1,6.75,41.23074397069626,K1,3.73,1.08,0,1
K1,6.800000000000001,41.26105503480805,K1,3.73,1.08,0,1
K1,6.8500000000000005,41.29445461508527,K1,3.73,1.08,0,1
K1,6.9,41.330985345977666,K1,3.73,1.08,0,1
K1,6.95,41.3706707270304,K1,3.73,1.08,0,1
K1,7,41.41351515558913,K1,3.73,1.08,0,1
K1,7.050000000000001,41.459503253385826,K1,3.73,1.08,0,1
K1,7.1000000000000005,41.508599286543856,K1,3.73,1.08,0,1
K1,7.15,41.56074548207657,K1,3.73,1.08,0,1
K1,7.2,41.615862459594396,K1,3.73,1.08,0,1
K1,7.25,41.67384881010924,K1,3.73,1.08,0,1
K1,7.300000000000001,41.734579954981626,K1,3.73,1.08,0,1
K1,7.3500000000000005,41.79790863394541,K1,3.73,1.08,0,1
K1,7.4,41.86366479374951,K1,3.73,1.08,0,1
K1,7.45,41.93165589680101,K1,3.73,1.08,0,1
K1,7.5,42.00166629317442,K1,3.73,1.08,0,1
K1,7.550000000000001,42.07345848819011,K1,3.73,1.08,0,1
K1,7.6000000000000005,42.14677392834043,K1,3.73,1.08,0,1
K1,7.65,42.22133296633069,K1,3.73,1.08,0,1
K1,7.7,42.29683638115985,K1,3.73,1.08,0,1
K1,7.75,42.37296725684121,K1,3.73,1.08,0,1
K1,7.800000000000001,42.44938996520628,K1,3.73,1.08,0,1
K1,7.8500000000000005,42.52575501459471,K1,3.73,1.08,0,1
K1,7.9,42.601697392090166,K1,3.73,1.08,0,1
K1,7.95,42.67684210237706,K1,3.73,1.08,0,1
K1,8,42.750802254361574,K1,3.73,1.08,0,1
K1,8.05,42.823184938034615,K1,3.73,1.08,0,1
K1,8.1,42.89359080913896,K1,3.73,1.08,0,1
K1,8.15,42.961618240985075,K1,3.73,1.08,0,1
K1,8.200000000000001,43.026865407436475,K1,3.73,1.08,0,1
K1,8.25,43.0889327260507,K1,3.73,1.08,0,1
K1,8.3,43.14742607673626,K1,3.73,1.08,0,1
K1,8.35,43.20195916074297,K1,3.73,1.08,0,1
K1,8.4,43.25215762939046,K1,3.73,1.08,0,1
K1,8.450000000000001,43.297659717371396,K1,3.73,1.08,0,1
K1,8.5,43.338120403804396,K1,3.73,1.08,0,1
K1,8.55,43.373215352416516,K1,3.73,1.08,0,1
K1,8.6,43.4026410150795,K1,3.73,1.08,0,1
K1,8.65,43.42611939840626,K1,3.73,1.08,0,1
K1,8.700000000000001,43.4433996702147,K1,3.73,1.08,0,1
K1,8.75,43.4542599446682,K1,3.73,1.08,0,1
K1,8.8,43.45851159543482,K1,3.73,1.08,0,1
K1,8.85,43.45599823871002,K1,3.73,1.08,0,1
K1,8.9,43.446599629701,K1,3.73,1.08,0,1
K1,8.950000000000001,43.430232310926584,K1,3.73,1.08,0,1
K1,9,43.40685071035514,K1,3.73,1.08,0,1
K1,9.05,43.376448741578024,K1,3.73,1.08,0,1
K1,9.1,43.33905947542322,K1,3.73,1.08,0,1
K1,9.15,43.294756100415555,K1,3.73,1.08,0,1
K1,9.200000000000001,43.24365203880122,K1,3.73,1.08,0,1
K1,9.25,43.185899595642525,K1,3.73,1.08,0,1
K1,9.3,43.12169046875494,K1,3.73,1.08,0,1
K1,9.35,43.05125516921498,K1,3.73,1.08,0,1
K1,9.4,42.97485925885714,K1,3.73,1.08,0,1
K1,9.450000000000001,42.89280462789429,K1,3.73,1.08,0,1
K1,9.5,42.80542637455215,K1,3.73,1.08,0,1
K1,9.55,42.713090556814414,K1,3.73,1.08,0,1
K1,9.600000000000001,42.61619191949995,K1,3.73,1.08,0,1
K1,9.65,42.515152128150476,K1,3.73,1.08,0,1
K1,9.700000000000001,42.410415445912086,K1,3.73,1.08,0,1
K1,9.75,42.30244754876611,K1,3.73,1.08,0,1
K1,9.8,42.19173073174599,K1,3.73,1.08,0,1
K1,9.850000000000001,42.078761821924076,K1,3.73,1.08,0,1
K1,9.9,41.964049098246626,K1,3.73,1.08,0,1
K1,9.950000000000001,41.84810823977644,K1,3.73,1.08,0,1
K1,10,41.73145903708682,K1,3.73,1.08,0,1
K2,0,25.61604105149115,K2,0.78,0.72,0,1
K2,0.05,25.581439297363737,K2,0.78,0.72,0,1
K2,0.1,25.54302959897987,K2,0.78,0.72,0,1
K2,0.15000000000000002,25.500965665323253,K2,0.78,0.72,0,1
K2,0.2,25.455429952250874,K2,0.78,0.72,0,1
K2,0.25,25.40663295836718,K2,0.78,0.72,0,1
K2,0.30000000000000004,25.354813438662152,K2,0.78,0.72,0,1
K2,0.35000000000000003,25.300237425781074,K2,0.78,0.72,0,1
K2,0.4,25.24319768415015,K2,0.78,0.72,0,1
K2,0.45,25.184012811803782,K2,0.78,0.72,0,1
K2,0.5,25.123026097616766,K2,0.78,0.72,0,1
K2,0.55,25.060603363377666,K2,0.78,0.72,0,1
K2,0.6000000000000001,24.997132276342086,K2,0.78,0.72,0,1
K2,0.65,24.933019637398345,K2,0.78,0.72,0,1
K2,0.7000000000000001,24.868689835941826,K2,0.78,0.72,0,1
K2,0.75,24.804582165115846,K2,0.78,0.72,0,1
K2,0.8,24.74114820927099,K2,0.78,0.72,0,1
K2,0.8500000000000001,24.67884964974824,K2,0.78,0.72,0,1
K2,0.9,24.618155024647386,K2,0.78,0.72,0,1
K2,0.9500000000000001,24.55953673521451,K2,0.78,0.72,0,1
K2,1,24.503468865183795,K2,0.78,0.72,0,1
K2,1.05,24.450422295358603,K2,0.78,0.72,0,1
K2,1.1,24.40086375750723,K2,0.78,0.72,0,1
K2,1.1500000000000001,24.3552507120393,K2,0.78,0.72,0,1
K2,1.2000000000000002,24.314029572600646,K2,0.78,0.72,0,1
K2,1.25,24.277631975161526,K2,0.78,0.72,0,1
K2,1.3,24.24647205551015,K2,0.78,0.72,0,1
K2,1.35,24.220943160247405,K2,0.78,0.72,0,1
K2,1.4000000000000001,24.20141604712006,K2,0.78,0.72,0,1
K2,1.4500000000000002,24.188235475296256,K2,0.78,0.72,0,1
K2,1.5,24.181718251070315,K2,0.78,0.72,0,1
K2,1.55,24.182151231019677,K2,0.78,0.72,0,1
K2,1.6,24.18978953419859,K2,0.78,0.72,0,1
K2,1.6500000000000001,24.204854644665744,K2,0.78,0.72,0,1
K2,1.7000000000000002,24.22753377321657,K2,0.78,0.72,0,1
K2,1.75,24.257978267158563,K2,0.78,0.72,0,1
K2,1.8,24.296303372088516,K2,0.78,0.72,0,1
K2,1.85,24.34258789807946,K2,0.78,0.72,0,1
K2,1.9000000000000001,24.396873719291314,K2,0.78,0.72,0,1
K2,1.9500000000000002,24.45916659209714,K2,0.78,0.72,0,1
K2,2,24.52943606959931,K2,0.78,0.72,0,1
K2,2.0500000000000003,24.60761664972304,K2,0.78,0.72,0,1
K2,2.1,24.693608564736955,K2,0.78,0.72,0,1
K2,2.15,24.787278900920665,K2,0.78,0.72,0,1
K2,2.2,24.88846310769435,K2,0.78,0.72,0,1
K2,2.25,24.996966345037354,K2,0.78,0.72,0,1
K2,2.3000000000000003,25.112565101112967,K2,0.78,0.72,0,1
K2,2.35,25.235009040727675,K2,0.78,0.72,0,1
K2,2.4000000000000004,25.364022623866312,K2,0.78,0.72,0,1
K2,2.45,25.499306917104185,K2,0.78,0.72,0,1
K2,2.5,25.640541603674627,K2,0.78,0.72,0,1
K2,2.5500000000000003,25.787386494164522,K2,0.78,0.72,0,1
K2,2.6,25.939483548700412,K2,0.78,0.72,0,1
K2,2.6500000000000004,26.09645852926286,K2,0.78,0.72,0,1
K2,2.7,26.257922523748896,K2,0.78,0.72,0,1
K2,2.75,26.423473933258308,K2,0.78,0.72,0,1
K2,2.8000000000000003,26.592699583326073,K2,0.78,0.72,0,1
K2,2.85,26.765176468376026,K2,0.78,0.72,0,1
K2,2.9000000000000004,26.94047313150867,K2,0.78,0.72,0,1
K2,2.95,27.118150948703757,K2,0.78,0.72,0,1
K2,3,27.29776538588098,K2,0.78,0.72,0,1
K2,3.0500000000000003,27.478867535213677,K2,0.78,0.72,0,1
K2,3.1,27.661005002867427,K2,0.78,0.72,0,1
K2,3.1500000000000004,27.843723405223365,K2,0.78,0.72,0,1
K2,3.2,28.026567705568773,K2,0.78,0.72,0,1
K2,3.25,28.209083150143414,K2,0.78,0.72,0,1
K2,3.3000000000000003,28.390816889328423,K2,0.78,0.72,0,1
K2,3.35,28.571319384560034,K2,0.78,0.72,0,1
K2,3.4000000000000004,28.750145640485016,K2,0.78,0.72,0,1
K2,3.45,28.92685691282253,K2,0.78,0.72,0,1
K2,3.5,29.101022163964906,K2,0.78,0.72,0,1
K2,3.5500000000000003,29.27221984468923,K2,0.78,0.72,0,1
K2,3.6,29.44003960307648,K2,0.78,0.72,0,1
K2,3.6500000000000004,29.604083968278566,K2,0.78,0.72,0,1
K2,3.7,29.763970486535452,K2,0.78,0.72,0,1
K2,3.75,29.919333336021005,K2,0.78,0.72,0,1
K2,3.8000000000000003,30.06982542760521,K2,0.78,0.72,0,1
K2,3.85,30.215120075325757,K2,0.78,0.72,0,1
K2,3.9000000000000004,30.354913250655514,K2,0.78,0.72,0,1
K2,3.95,30.48892495722523,K2,0.78,0.72,0,1
K2,4,30.616901349084365,K2,0.78,0.72,0,1
K2,4.05,30.73861614435365,K2,0.78,0.72,0,1
K2,4.1000000000000005,30.853872142926974,K2,0.78,0.72,0,1
K2,4.15,30.96250261662533,K2,0.78,0.72,0,1
K2,4.2,31.064372431484877,K2,0.78,0.72,0,1
K2,4.25,31.15937872446141,K2,0.78,0.72,0,1
K2,4.3,31.247452030941226,K2,0.78,0.72,0,1
K2,4.3500000000000005,31.328556287821254,K2,0.78,0.72,0,1
K2,4.4,31.40268917297108,K2,0.78,0.72,0,1
K2,4.45,31.46988205514195,K2,0.78,0.72,0,1
K2,4.5,31.530199492286197,K2,0.78,0.72,0,1
K2,4.55,31.58373857838607,K2,0.78,0.72,0,1
K2,4.6000000000000005,31.630628083602716,K2,0.78,0.72,0,1
K2,4.65,31.67102721409572,K2,0.78,0.72,0,1
K2,4.7,31.70512409169705,K2,0.78,0.72,0,1
K2,4.75,31.73313423369121,K2,0.78,0.72,0,1
K2,4.800000000000001,31.75529846858404,K2,0.78,0.72,0,1
K2,4.8500000000000005,31.77188105777217,K2,0.78,0.72,0,1
K2,4.9,31.78316724594157,K2,0.78,0.72,0,1
K2,4.95,31.789461013802242,K2,0.78,0.72,0,1
K2,5,31.791082650316852,K2,0.78,0.72,0,1
K2,5.050000000000001,31.78836586978026,K2,0.78,0.72,0,1
K2,5.1000000000000005,31.781655486749536,K2,0.78,0.72,0,1
K2,5.15,31.77130473470119,K2,0.78,0.72,0,1
K2,5.2,31.757672479318135,K2,0.78,0.72,0,1
K2,5.25,31.741120691525854,K2,0.78,0.72,0,1
K2,5.300000000000001,31.722011871775663,K2,0.78,0.72,0,1
K2,5.3500000000000005,31.700706644102194,K2,0.78,0.72,0,1
K2,5.4,31.677561163002647,K2,0.78,0.72,0,1
K2,5.45,31.65292524706114,K2,0.78,0.72,0,1
K2,5.5,31.627139791282552,K2,0.78,0.72,0,1
K2,5.550000000000001,31.6005352263333,K2,0.78,0.72,0,1
K2,5.6000000000000005,31.573429375742787,K2,0.78,0.72,0,1
K2,5.65,31.546126034322647,K2,0.78,0.72,0,1
K2,5.7,31.518913545546845,K2,0.78,0.72,0,1
K2,5.75,31.49206338332494,K2,0.78,0.72,0,1
K2,5.800000000000001,31.465829251595085,K2,0.78,0.72,0,1
K2,5.8500000000000005,31.44044619008866,K2,0.78,0.72,0,1
K2,5.9,31.416129967709047,K2,0.78,0.72,0,1
K2,5.95,31.3930765253758,K2,0.78,0.72,0,1
K2,6,31.371461885787383,K2,0.78,0.72,0,1
K2,6.050000000000001,31.351441895534595,K2,0.78,0.72,0,1
K2,6.1000000000000005,31.333152700582296,K2,0.78,0.72,0,1
K2,6.15,31.31671063292316,K2,0.78,0.72,0,1
K2,6.2,31.30221320105534,K2,0.78,0.72,0,1
K2,6.25,31.289739320733794,K2,0.78,0.72,0,1
K2,6.300000000000001,31.279350546953992,K2,0.78,0.72,0,1
K2,6.3500000000000005,31.27109180643128,K2,0.78,0.72,0,1
K2,6.4,31.264992551148055,K2,0.78,0.72,0,1
K2,6.45,31.261067962490856,K2,0.78,0.72,0,1
K2,6.5,31.259320513726358,K2,0.78,0.72,0,1
K2,6.550000000000001,31.259740993410908,K2,0.78,0.72,0,1
K2,6.6000000000000005,31.262310388551093,K2,0.78,0.72,0,1
K2,6.65,31.267000934237746,K2,0.78,0.72,0,1
K2,6.7,31.27377810279674,K2,0.78,0.72,0,1
K2,6.75,31.282601662790288,K2,0.78,0.72,0,1
K2,6.800000000000001,31.293427607170624,K2,0.78,0.72,0,1
K2,6.8500000000000005,31.306209290997025,K2,0.78,0.72,0,1
K2,6.9,31.320898827894244,K2,0.78,0.72,0,1
K2,6.95,31.337448395826634,K2,0.78,0.72,0,1
K2,7,31.35581138278622,K2,0.78,0.72,0,1
K2,7.050000000000001,31.375943425579692,K2,0.78,0.72,0,1
K2,7.1000000000000005,31.397803119479192,K2,0.78,0.72,0,1
K2,7.15,31.421352976153074,K2,0.78,0.72,0,1
K2,7.2,31.44655961869156,K2,0.78,0.72,0,1
K2,7.25,31.47339424148884,K2,0.78,0.72,0,1
K2,7.300000000000001,31.501832804900673,K2,0.78,0.72,0,1
K2,7.3500000000000005,31.531855924284372,K2,0.78,0.72,0,1
K2,7.4,31.563448504255653,K2,0.78,0.72,0,1
K2,7.45,31.5965995841502,K2,0.78,0.72,0,1
K2,7.5,31.63130131543209,K2,0.78,0.72,0,1
K2,7.550000000000001,31.667548502538285,K2,0.78,0.72,0,1
K2,7.6000000000000005,31.705337707505645,K2,0.78,0.72,0,1
K2,7.65,31.74466601855827,K2,0.78,0.72,0,1
K2,7.7,31.78552986996407,K2,0.78,0.72,0,1
K2,7.75,31.827924244814643,K2,0.78,0.72,0,1
K2,7.800000000000001,31.871840903146488,K2,0.78,0.72,0,1
K2,7.8500000000000005,31.917267407709474,K2,0.78,0.72,0,1
K2,7.9,31.96418588444772,K2,0.78,0.72,0,1
K2,7.95,32.01257165621332,K2,0.78,0.72,0,1
K2,8,32.06239209518373,K2,0.78,0.72,0,1
K2,8.05,32.11360571609276,K2,0.78,0.72,0,1
K2,8.1,32.166161211232065,K2,0.78,0.72,0,1
K2,8.15,32.21999650534561,K2,0.78,0.72,0,1
K2,8.200000000000001,32.27503843914917,K2,0.78,0.72,0,1
K2,8.25,32.33120202678315,K2,0.78,0.72,0,1
K2,8.3,32.388390612009836,K2,0.78,0.72,0,1
K2,8.35,32.446495298683786,K2,0.78,0.72,0,1
K2,8.4,32.505395935932036,K2,0.78,0.72,0,1
K2,8.450000000000001,32.564960764832776,K2,0.78,0.72,0,1
K2,8.5,32.62504753567798,K2,0.78,0.72,0,1
K2,8.55,32.685504184999914,K2,0.78,0.72,0,1
K2,8.6,32.74616976209439,K2,0.78,0.72,0,1
K2,8.65,32.80687598353536,K2,0.78,0.72,0,1
K2,8.700000000000001,32.86744806651025,K2,0.78,0.72,0,1
K2,8.75,32.927706667116034,K2,0.78,0.72,0,1
K2,8.8,32.98746928129773,K2,0.78,0.72,0,1
K2,8.85,33.046551930137156,K2,0.78,0.72,0,1
K2,8.9,33.10477094827197,K2,0.78,0.72,0,1
K2,8.950000000000001,33.161944656332,K2,0.78,0.72,0,1
K2,9,33.21789535137983,K2,0.78,0.72,0,1
K2,9.05,33.27245072859297,K2,0.78,0.72,0,1
K2,9.1,33.325445809945926,K2,0.78,0.72,0,1
K2,9.15,33.37672439590637,K2,0.78,0.72,0,1
K2,9.200000000000001,33.426140688569525,K2,0.78,0.72,0,1
K2,9.25,33.47356045581851,K2,0.78,0.72,0,1
K2,9.3,33.518862703680085,K2,0.78,0.72,0,1
K2,9.35,33.56194032253634,K2,0.78,0.72,0,1
K2,9.4,33.60270131988937,K2,0.78,0.72,0,1
K2,9.450000000000001,33.64106945978868,K2,0.78,0.72,0,1
K2,9.5,33.676985116623094,K2,0.78,0.72,0,1
K2,9.55,33.71040550055328,K2,0.78,0.72,0,1
K2,9.600000000000001,33.74130504915559,K2,0.78,0.72,0,1
K2,9.65,33.769675687517584,K2,0.78,0.72,0,1
K2,9.700000000000001,33.795526934371814,K2,0.78,0.72,0,1
K2,9.75,33.81888543176342,K2,0.78,0.72,0,1
K2,9.8,33.83979516910816,K2,0.78,0.72,0,1
K2,9.850000000000001,33.85831694183517,K2,0.78,0.72,0,1
K2,9.9,33.87452803870182,K2,0.78,0.72,0,1
K2,9.950000000000001,33.888521586224456,K2,0.78,0.72,0,1
K2,10,33.90040617934888,K2,0.78,0.72,0,1
K3,0,23.78264661466124,K3,4.46,0.83,0,1
K3,0.05,23.67040032110643,K3,4.46,0.83,0,1
K3,0.1,23.552598524362296,K3,4.46,0.83,0,1
K3,0.15000000000000002,23.42850548588393,K3,4.46,0.83,0,1
K3,0.2,23.297356999745066,K3,4.46,0.83,0,1
K3,0.25,23.15836440687361,K3,4.46,0.83,0,1
K3,0.30000000000000004,23.010731978348883,K3,4.46,0.83,0,1
K3,0.35000000000000003,22.85370171060598,K3,4.46,0.83,0,1
K3,0.4,22.686547803500375,K3,4.46,0.83,0,1
K3,0.45,22.508615223976733,K3,4.46,0.83,0,1
K3,0.5,22.31933188420754,K3,4.46,0.83,0,1
K3,0.55,22.11822975948215,K3,4.46,0.83,0,1
K3,0.6000000000000001,21.904960538105588,K3,4.46,0.83,0,1
K3,0.65,21.679312359857693,K3,4.46,0.83,0,1
K3,0.7000000000000001,21.441223191270936,K3,4.46,0.83,0,1
K3,0.75,21.190795624252367,K3,4.46,0.83,0,1
K3,0.8,20.928300228682907,K3,4.46,0.83,0,1
K3,0.8500000000000001,20.654188558376678,K3,4.46,0.83,0,1
K3,0.9,20.369093420387333,K3,4.46,0.83,0,1
K3,0.9500000000000001,20.073833115942886,K3,4.46,0.83,0,1
K3,1,19.76941266069456,K3,4.46,0.83,0,1
K3,1.05,19.457016385858125,K3,4.46,0.83,0,1
K3,1.1,19.138004089433245,K3,4.46,0.83,0,1
K3,1.1500000000000001,18.813904438456646,K3,4.46,0.83,0,1
K3,1.2000000000000002,18.486402444384055,K3,4.46,0.83,0,1
K3,1.25,18.15732538200384,K3,4.46,0.83,0,1
K3,1.3,17.82863046478473,K3,4.46,0.83,0,1
K3,1.35,17.50238725534567,K3,4.46,0.83,0,1
K3,1.4000000000000001,17.180756985426182,K3,4.46,0.83,0,1
K3,1.4500000000000002,16.865971797017394,K3,4.46,0.83,0,1
K3,1.5,16.560316409746257,K3,4.46,0.83,0,1
K3,1.55,16.266102996997503,K3,4.46,0.83,0,1
K3,1.6,15.98564593100843,K3,4.46,0.83,0,1
K3,1.6500000000000001,15.721241530576988,K3,4.46,0.83,0,1
K3,1.7000000000000002,15.475139497547664,K3,4.46,0.83,0,1
K3,1.75,15.249522698766556,K3,4.46,0.83,0,1
K3,1.8,15.046479790420095,K3,4.46,0.83,0,1
K3,1.85,14.867983418079428,K3,4.46,0.83,0,1
K3,1.9000000000000001,14.715867399153199,K3,4.46,0.83,0,1
K3,1.9500000000000002,14.59180640418596,K3,4.46,0.83,0,1
